Unit ID,English_Sen,Arabic_Sen,Franco
4625,"Apartment For Sale In The 101 Mostakbal City 113 SQM, with 2 bedrooms and bathroom, priced at 6150000 in Madinaty","شقة للبيع فى ذا 101 مدينة المستقبل  بمساحة 113 متر ب أوضتين و حمام, بسعر 6150000 في ماديناتي",sh2a lilbi3 fi dha 101 madina elmostakbel bmsa7a 113 mtr b 2wdtyn w hamam bs3r 6150000 fi madynaty
4624,"Townhouse For Sale In Nyoum Mostakbal 294 SQM, with 5 bedrooms and 4 bathrooms, priced at 22050000 in Madinaty","تاون هاوس للبيع في نيوم مستقبل سيتي 294 متر ب 5 أوض و 4 حمامات, بسعر 22050000 في ماديناتي",tawn haws lilbi3 fi nywm mostakbel syty 294 mtr b 5 2wd w 4 hamamet bs3r 22050000 fi madynaty
4623,"Townhouse For Sale In Nyoum Mostakbal 120 SQM, with 3 bedrooms and 3 bathrooms, priced at 9000000 in Madinaty","تاون هاوس للبيع في نيوم مستقبل سيتي 120 متر ب 3 أوض و 3 حمامات, بسعر 9000000 في ماديناتي",tawn haws lilbi3 fi nywm mostakbel syty 120 mtr b 3 2wd w 3 hamamet bs3r 9000000 fi madynaty
4622,"Loft For Sale In Club Hills Residence 230 SQM, with 4 bedrooms and 4 bathrooms, priced at 16000000 in 6th of October","لوفت للبيع فى كلوب هيلز ريزيدنس 230 متر ب 4 أوض و 4 حمامات, بسعر 16000000 في 6 أكتوبر",lwft lilbi3 fi club hylz ryzydns 230 mtr b 4 2wd w 4 hamamet bs3r 16000000 fi 6 2ktwbr
4621,"Townhouse For Sale In Club Hills Residence 240 SQM, with 3 bedrooms and 3 bathrooms, priced at 22500000 in 6th of October","تاون هاوس للبيع فى كلوب هيلز ريزيدنس 240 متر ب 3 أوض و 3 حمامات, بسعر 22500000 في 6 أكتوبر",tawn haws lilbi3 fi club hylz ryzydns 240 mtr b 3 2wd w 3 hamamet bs3r 22500000 fi 6 2ktwbr
4620,"Townhouse For Sale In Club Hills Residence 190 SQM, with 3 bedrooms and 3 bathrooms, priced at 16500000 in 6th of October","تاون هاوس للبيع فى كلوب هيلز ريزيدنس 190 متر ب 3 أوض و 3 حمامات, بسعر 16500000 في 6 أكتوبر",tawn haws lilbi3 fi club hylz ryzydns 190 mtr b 3 2wd w 3 hamamet bs3r 16500000 fi 6 2ktwbr
4619,"Duplex For Sale In Club Hills Residence 175 SQM, with 3 bedrooms and 2 bathrooms, priced at 15000000 in 6th of October","دوبلكس للبيع فى كلوب هيلز ريزيدنس 175 متر ب 3 أوض و حمامين, بسعر 15000000 في 6 أكتوبر",dwblks lilbi3 fi club hylz ryzydns 175 mtr b 3 2wd w hmamen bs3r 15000000 fi 6 2ktwbr
4618,"Apartment For Sale In Club Hills Residence 165 SQM, with 3 bedrooms and 4 bathrooms, priced at 11600000 in 6th of October","شقة للبيع فى كلوب هيلز ريزيدنس 165 متر ب 3 أوض و 4 حمامات, بسعر 11600000 في 6 أكتوبر",sh2a lilbi3 fi club hylz ryzydns 165 mtr b 3 2wd w 4 hamamet bs3r 11600000 fi 6 2ktwbr
4617,"Apartment For Sale In Club Hills Residence 115 SQM, with 2 bedrooms and 2 bathrooms, priced at 8000000 in 6th of October","شقة للبيع فى كلوب هيلز ريزيدنس 115 متر ب أوضتين و حمامين, بسعر 8000000 في 6 أكتوبر",sh2a lilbi3 fi club hylz ryzydns 115 mtr b 2wdtyn w hmamen bs3r 8000000 fi 6 2ktwbr
4616,"Standalone Villa For Sale In koun 150 SQM, with 3 bedrooms and 3 bathrooms, priced at 25000000 in Ras ElHekma","فيلا مستقلة  للبيع فى كون بمساحة 150 متر ب 3 أوض و 3 حمامات, بسعر 25000000 في راس حكمة",fyla mostakilla lilbi3 fi koun bmsa7a 150 mtr b 3 2wd w 3 hamamet bs3r 25000000 fi rass 7ekma
4615,"TwinHouse For Sale In Koun 188 SQM, with 4 bedrooms and 3 bathrooms, priced at 30800000 in Ras ElHekma","توين هاوس للبيع فى كون بمساحة 188 متر ب 4 أوض و 3 حمامات, بسعر 30800000 في راس حكمة",twyn haws lilbi3 fi koun bmsa7a 188 mtr b 4 2wd w 3 hamamet bs3r 30800000 fi rass 7ekma
4614,"268 SQM, with 4 bedrooms and 4 bathrooms, priced at 47080000 in Ras ElHekma","توين هاوس للبيع في اوجامي 268 متر ب 4 أوض و 4 حمامات, بسعر 47080000 في راس حكمة",twyn haws lilbi3 fi awgamy 268 mtr b 4 2wd w 4 hamamet bs3r 47080000 fi rass 7ekma
4613,"Twinhouse For Sale In Ogami 268 SQM, with 4 bedrooms and 4 bathrooms, priced at 51370000 in Ras ElHekma","توين هاوس للبيع في اوجامي 268 متر ب 4 أوض و 4 حمامات, بسعر 51370000 في راس حكمة",twyn haws lilbi3 fi awgamy 268 mtr b 4 2wd w 4 hamamet bs3r 51370000 fi rass 7ekma
4612,"Standalone Villa For Sale In Ogami 394 SQM, with 5 bedrooms and 7 bathrooms, priced at 208780000 in Ras ElHekma","فيلا مستقلة للبيع في اوجامي 394 متر ب 5 أوض و 7 حمامات, بسعر 208780000 في راس حكمة",fyla mostakilla lilbi3 fi awgamy 394 mtr b 5 2wd w 7 hamamet bs3r 208780000 fi rass 7ekma
4611,"Standalone Villa For Sale In Ogami 254 SQM, with 3 bedrooms and 4 bathrooms, priced at 55440000 in Ras ElHekma","فيلا مستقلة للبيع في اوجامي 254 متر ب 3 أوض و 4 حمامات, بسعر 55440000 في راس حكمة",fyla mostakilla lilbi3 fi awgamy 254 mtr b 3 2wd w 4 hamamet bs3r 55440000 fi rass 7ekma
4610,"TwinhouseFor Sale In Sun Capital 300 SQM, with 3 bedrooms and 3 bathrooms, priced at 41000000 in Kerdasa","توين هاوس للبيع في صن كابيتال 300متر ب 3 أوض و 3 حمامات, بسعر 41000000 في كرداسة",twyn haws lilbi3 fi sn kabytal 300mtr b 3 2wd w 3 hamamet bs3r 41000000 fi krdasa
4609,"Q Villa For Sale In Sun Capital 188 SQM, with 3 bedrooms and 6 bathrooms, priced at 18200000 in Kerdasa","فيلا مستقلة للبيع في صن كابيتال 188 متر ب 3 أوض و 6 حمامات, بسعر 18200000 في كرداسة",fyla mostakilla lilbi3 fi sn kabytal 188 mtr b 3 2wd w 6 hamamet bs3r 18200000 fi krdasa
4608,"Standalone For Sale In Sun Capital 400 SQM, with 3 bedrooms and 6 bathrooms, priced at 71000000 in Kerdasa","فيلا مستقلة للبيع في صن كابيتال 400 متر ب 3 أوض و 6 حمامات, بسعر 71000000 في كرداسة",fyla mostakilla lilbi3 fi sn kabytal 400 mtr b 3 2wd w 6 hamamet bs3r 71000000 fi krdasa
4607,"Duplex For Sale In Koun 120 SQM, with 3 bedrooms and 3 bathrooms, priced at 19000000 in Ras ElHekma","دوبلكس للبيع فى كون بمساحة 120 متر ب 3 أوض و 3 حمامات, بسعر 19000000 في راس حكمة",dwblks lilbi3 fi koun bmsa7a 120 mtr b 3 2wd w 3 hamamet bs3r 19000000 fi rass 7ekma
4606,"Standalone Villa For Sale In Park Valley Elite 285 SQM, with 3 bedrooms and 3 bathrooms, priced at 7500000 in 6th of October","فيلا مستقلة للبيع فى بارك فالى ايليت بمساحة 285 متر ب 3 أوض و 3 حمامات, بسعر 7500000 في 6 أكتوبر",fyla mostakilla lilbi3 fi barek fala aylyt bmsa7a 285 mtr b 3 2wd w 3 hamamet bs3r 7500000 fi 6 2ktwbr
4605,"Twinhouse For Sale In Summer 185 SQM, with 3 bedrooms and 4 bathrooms, priced at 31083000 in Ras ElHekma","توين هاوس للبيع فى سمر بمساحة 185 متر ب 3 أوض و 4 حمامات, بسعر 31083000 في راس حكمة",twyn haws lilbi3 fi smr bmsa7a 185 mtr b 3 2wd w 4 hamamet bs3r 31083000 fi rass 7ekma
4604,"Apartment For Sale In Crowne Plaza 70 SQM, with bedroom and bathroom, priced at 11200000 in New Cairo","شقة للبيع فى كراون بلازا بمساحة 70 متر ب أوضة و حمام, بسعر 11200000 في القاهرة الجديدة",sh2a lilbi3 fi krawn blaza bmsa7a 70 mtr b 2wda w hamam bs3r 11200000 fi al2ahra ejadida
4603,"Apartment For Sale In Crowne Plaza 129 SQM, with 2 bedrooms and 2 bathrooms, priced at 15253392 in New Cairo","شقة للبيع فى كراون بلازا بمساحة 129 متر ب أوضتين و حمامين, بسعر 15253392 في القاهرة الجديدة",sh2a lilbi3 fi krawn blaza bmsa7a 129 mtr b 2wdtyn w hmamen bs3r 15253392 fi al2ahra ejadida
4602,"Duplex For Sale In Terrace 260 SQM, with 3 bedrooms and 3 bathrooms, priced at 17966499 in Mostakbal City","دوبلكس للبيع فى تراس بمساحة 260 متر ب 3 أوض و 3 حمامات, بسعر 17966499 في مدينة المستقبل",dwblks lilbi3 fi tras bmsa7a 260 mtr b 3 2wd w 3 hamamet bs3r 17966499 fi madina elmostakbel
4601,"Duplex For Sale In Terrace 250 SQM, with 3 bedrooms and 3 bathrooms, priced at 16216500 in Mostakbal City","دوبلكس للبيع فى تراس بمساحة 250 متر ب 3 أوض و 3 حمامات, بسعر 16216500 في مدينة المستقبل",dwblks lilbi3 fi tras bmsa7a 250 mtr b 3 2wd w 3 hamamet bs3r 16216500 fi madina elmostakbel
4600,"Clinic For Sale In Terrace 75  SQM, with bedroom and bathroom, priced at 8747250 in Mostakbal City","عيادة طبية للبيع فى تراس بمساحة 75 متر ب أوضة و حمام, بسعر 8747250 في مدينة المستقبل",3iyedi tebia lilbi3 fi tras bmsa7a 75 mtr b 2wda w hamam bs3r 8747250 fi madina elmostakbel
4599,"Clinic For Sale In Terrace 43 SQM, with bedroom and bathroom, priced at 4601000 in Mostakbal City","عيادة طبية للبيع فى تراس بمساحة 43 متر ب أوضة و حمام, بسعر 4601000 في مدينة المستقبل",3iyedi tebia lilbi3 fi tras bmsa7a 43 mtr b 2wda w hamam bs3r 4601000 fi madina elmostakbel
4598,"Shop For Sale In The Gray 542 SQM, with 5 bedrooms and 6 bathrooms, priced at 173440000 in New Cairo","محل تجارى للبيع فى ذا جراى بمساحة 542 متر ب 5 أوض و 6 حمامات, بسعر 173440000 في القاهرة الجديدة",mahal tgara lilbi3 fi dha graa bmsa7a 542 mtr b 5 2wd w 6 hamamet bs3r 173440000 fi al2ahra ejadida
4597,"Retail For Sale In The Gray 44 SQM, with bedroom and bathroom, priced at 11440000 in New Cairo","محل تجارى للبيع فى ذا جراى بمساحة 44 متر ب أوضة و حمام, بسعر 11440000 في القاهرة الجديدة",mahal tgara lilbi3 fi dha graa bmsa7a 44 mtr b 2wda w hamam bs3r 11440000 fi al2ahra ejadida
4596,"Clinic For Sale In The Gary 136 SQM, with 2 bedrooms and 2 bathrooms, priced at 21624000 in New Cairo","عيادة طبية للبيع فى ذا جراى بمساحة 136 متر ب أوضتين و حمامين, بسعر 21624000 في القاهرة الجديدة",3iyedi tebia lilbi3 fi dha graa bmsa7a 136 mtr b 2wdtyn w hmamen bs3r 21624000 fi al2ahra ejadida
4595,"Clinic For Sale In The Gary 38 SQM, with bedroom and bathroom, priced at 6650000 in New Cairo","عيادة طبية للبيع فى ذا جراى بمساحة 38 متر ب أوضة و حمام, بسعر 6650000 في القاهرة الجديدة",3iyedi tebia lilbi3 fi dha graa bmsa7a 38 mtr b 2wda w hamam bs3r 6650000 fi al2ahra ejadida
4594,"Office For Sale In The Gray 1361 SQM, with bedroom and bathroom, priced at 238175000 in New Cairo","مكتب ادارى للبيع فى ذا جراى بمساحة 1361 متر ب أوضة و حمام, بسعر 238175000 في القاهرة الجديدة",makteb adara lilbi3 fi dha graa bmsa7a 1361 mtr b 2wda w hamam bs3r 238175000 fi al2ahra ejadida
4593,"Office For Sale In The Gray 30 SQM, with 3 bedrooms and 4 bathrooms, priced at 4980000 in New Cairo","مكتب ادارى للبيع فى ذا جراى بمساحة 30 متر ب 3 أوض و 4 حمامات, بسعر 4980000 في القاهرة الجديدة",makteb adara lilbi3 fi dha graa bmsa7a 30 mtr b 3 2wd w 4 hamamet bs3r 4980000 fi al2ahra ejadida
4592,"Duplex For Sale In SQ1 New Cairo 243 SQM, with 3 bedrooms and 3 bathrooms, priced at 32676458 in New Cairo","دوبلكس للبيع فى اس كيو 1 بمساحة 243 متر ب 3 أوض و 3 حمامات, بسعر 32676458 في القاهرة الجديدة",dwblks lilbi3 fi os kyw 1 bmsa7a 243 mtr b 3 2wd w 3 hamamet bs3r 32676458 fi al2ahra ejadida
4591,"Apartment For Sale In SQ1 New Cairo 174 SQM, with bedroom and bathroom, priced at 26792401 in New Cairo","شقة للبيع فى اس كيو 1 بمساحة 174 متر ب أوضة و حمام, بسعر 26792401 في القاهرة الجديدة",sh2a lilbi3 fi os kyw 1 bmsa7a 174 mtr b 2wda w hamam bs3r 26792401 fi al2ahra ejadida
4590,"Apartment For Sale In SQ1 New Cairo 75 SQM, with 3 bedrooms and 4 bathrooms, priced at 9039592 in New Cairo","شقة للبيع فى اس كيو 1 بمساحة 75 متر ب 3 أوض و 4 حمامات, بسعر 9039592 في القاهرة الجديدة",sh2a lilbi3 fi os kyw 1 bmsa7a 75 mtr b 3 2wd w 4 hamamet bs3r 9039592 fi al2ahra ejadida
4589,"Townhouse For Sale In Talda 275 SQM, with 2 bedrooms and 3 bathrooms, priced at 18767093 in Madinaty","تاون هاوس للبيع فى تالدا بمساحة 275 متر ب أوضتين و 3 حمامات, بسعر 18767093 في ماديناتي",tawn haws lilbi3 fi talda bmsa7a 275 mtr b 2wdtyn w 3 hamamet bs3r 18767093 fi madynaty
4588,"Apartment For Sale In Talda 137 SQM, with 2 bedrooms and 2 bathrooms, priced at 8014658 in Madinaty","شقة للبيع فى تالدا بمساحة 137 متر ب أوضتين و حمامين, بسعر 8014658 في ماديناتي",sh2a lilbi3 fi talda bmsa7a 137 mtr b 2wdtyn w hmamen bs3r 8014658 fi madynaty
4587,"Apartment For Sale In Talda 123 SQM, with 3 bedrooms and 4 bathrooms, priced at 6451489 in Madinaty","شقة للبيع فى تالدا بمساحة 123 متر ب 3 أوض و 4 حمامات, بسعر 6451489 في ماديناتي",sh2a lilbi3 fi talda bmsa7a 123 mtr b 3 2wd w 4 hamamet bs3r 6451489 fi madynaty
4586,"Twinhouse For Sale In Park Valley Diamond 213 SQM, with 3 bedrooms and 2 bathrooms, priced at 6000000 in 6th of October","توين هاوس للبيع فى بارك فالى دايموند بمساحة 213 متر ب 3 أوض و حمامين, بسعر 6000000 في 6 أكتوبر",twyn haws lilbi3 fi barek fala daymwnd bmsa7a 213 mtr b 3 2wd w hmamen bs3r 6000000 fi 6 2ktwbr
4585,"Chalet For Sale In Summer 134 SQM, with 3 bedrooms and 3 bathrooms, priced at 17773000 in Ras ElHekma","شاليه للبيع فى سمر بمساحة 134 متر ب 3 أوض و 3 حمامات, بسعر 17773000 في راس حكمة",shalyh lilbi3 fi smr bmsa7a 134 mtr b 3 2wd w 3 hamamet bs3r 17773000 fi rass 7ekma
4584,"Apartment For Sale In Terrace 260 SQM, with 3 bedrooms and 3 bathrooms, priced at 17966499 in Mostakbal City","شقة للبيع فى تراس بمساحة 260 متر ب 3 أوض و 3 حمامات, بسعر 17966499 في مدينة المستقبل",sh2a lilbi3 fi tras bmsa7a 260 mtr b 3 2wd w 3 hamamet bs3r 17966499 fi madina elmostakbel
4583,"Apartment For Sale In Terrace 186 SQM, with bedroom and bathroom, priced at 11705715 in Mostakbal City","شقة للبيع فى تراس بمساحة 186 متر ب أوضة و حمام, بسعر 11705715 في مدينة المستقبل",sh2a lilbi3 fi tras bmsa7a 186 mtr b 2wda w hamam bs3r 11705715 fi madina elmostakbel
4582,"Studio For Sale In Kayan 60 SQM, with bedroom and bathroom, priced at 3376105 in 6th of October","استوديو للبيع فى كيان بمساحة 60 متر ب أوضة و حمام, بسعر 3376105 في 6 أكتوبر",astwdyw lilbi3 fi kyan bmsa7a 60 mtr b 2wda w hamam bs3r 3376105 fi 6 2ktwbr
4581,"Studio For Sale In Kayan 70 SQM, with 4 bedrooms and 5 bathrooms, priced at 4106256 in 6th of October","استوديو للبيع فى كيان بمساحة 70 متر ب 4 أوض و 5 حمامات, بسعر 4106256 في 6 أكتوبر",astwdyw lilbi3 fi kyan bmsa7a 70 mtr b 4 2wd w 5 hamamet bs3r 4106256 fi 6 2ktwbr
4580,"Duplex For Sale In Mamsha Avenue 390 SQM, with 4 bedrooms and 6 bathrooms, priced at 21018000 in Madinaty","دوبلكس للبيع فى ممشى افينو بمساحة 390 متر ب 4 أوض و 6 حمامات, بسعر 21018000 في ماديناتي",dwblks lilbi3 fi mmsha afynw bmsa7a 390 mtr b 4 2wd w 6 hamamet bs3r 21018000 fi madynaty
4579,"Duplex For Sale In Mamsha Avenue 392 SQM, with 3 bedrooms and 3 bathrooms, priced at 19769000 in Madinaty","دوبلكس للبيع فى ممشى افينو بمساحة 392 متر ب 3 أوض و 3 حمامات, بسعر 19769000 في ماديناتي",dwblks lilbi3 fi mmsha afynw bmsa7a 392 mtr b 3 2wd w 3 hamamet bs3r 19769000 fi madynaty
4578,"Apartment For Sale In Mamsha Avenue 162 SQM, with 3 bedrooms and 3 bathrooms, priced at 9482000 in Madinaty","شقة للبيع فى ممشى افينو بمساحة 162 متر ب 3 أوض و 3 حمامات, بسعر 9482000 في ماديناتي",sh2a lilbi3 fi mmsha afynw bmsa7a 162 mtr b 3 2wd w 3 hamamet bs3r 9482000 fi madynaty
4577,"Apartment For Sale In Mamsha Avenue 171 SQM, with bedroom and bathroom, priced at 9935000 in Madinaty","شقة للبيع فى ممشى افينو بمساحة 171 متر ب أوضة و حمام, بسعر 9935000 في ماديناتي",sh2a lilbi3 fi mmsha afynw bmsa7a 171 mtr b 2wda w hamam bs3r 9935000 fi madynaty
4576,"Chalet For Sale In Bayside 90 SQM, with bedroom and bathroom, priced at 7900000 in Ain El Sokhna","شاليه للبيع فى باى سايد بمساحة 90 متر ب أوضة و حمام, بسعر 7900000 في العين السخنة",shalyh lilbi3 fi baa sayd bmsa7a 90 mtr b 2wda w hamam bs3r 7900000 fi l3in als5na
4575,"Studio For Sale In White Sand 57 SQM, with 3 bedrooms and 3 bathrooms, priced at 2632920 in Borg El Arab","استوديو للبيع فى وايت ساند بمساحة 57 متر ب 3 أوض و 3 حمامات, بسعر 2632920 في برج العرب",astwdyw lilbi3 fi wayt sand bmsa7a 57 mtr b 3 2wd w 3 hamamet bs3r 2632920 fi borj l3rab
4574,"Apartment For Sale In Aroma Seaside 185 SQM, with 5 bedrooms and 8 bathrooms, priced at 15550000 in Ain El Sokhna","شقة للبيع في أروما سي سايد 185 متر ب 5 أوض و 8 حمامات, بسعر 15550000 في العين السخنة",sh2a lilbi3 fi 2rwma si sayd 185 mtr b 5 2wd w 8 hamamet bs3r 15550000 fi l3in als5na
