Unit ID,English_Sen,Arabic_Sen
4588,"Apartment For Sale In Talda 137 SQM, with 2 bedrooms and 2 bathrooms, priced at 8014658 in Madinaty","شقة للبيع فى تالدا بمساحة 137 متر ب أوضتين و حمامين, بسعر 8014658 في ماديناتي"
4587,"Apartment For Sale In Talda 123 SQM, with 3 bedrooms and 4 bathrooms, priced at 6451489 in Madinaty","شقة للبيع فى تالدا بمساحة 123 متر ب 3 أوض و 4 حمامات, بسعر 6451489 في ماديناتي"
4586,"Twinhouse For Sale In Park Valley Diamond 213 SQM, with 3 bedrooms and 2 bathrooms, priced at 6000000 in 6th of October","توين هاوس للبيع فى بارك فالى دايموند بمساحة 213 متر ب 3 أوض و حمامين, بسعر 6000000 في 6 أكتوبر"
4585,"Chalet For Sale In Summer 134 SQM, with 3 bedrooms and 3 bathrooms, priced at 17773000 in Ras ElHekma","شاليه للبيع فى سمر بمساحة 134 متر ب 3 أوض و 3 حمامات, بسعر 17773000 في راس حكمة"
4584,"Apartment For Sale In Terrace 260 SQM, with 3 bedrooms and 3 bathrooms, priced at 17966499 in Mostakbal City","شقة للبيع فى تراس بمساحة 260 متر ب 3 أوض و 3 حمامات, بسعر 17966499 في مدينة المستقبل"
4583,"Apartment For Sale In Terrace 186 SQM, with bedroom and bathroom, priced at 11705715 in Mostakbal City","شقة للبيع فى تراس بمساحة 186 متر ب أوضة و حمام, بسعر 11705715 في مدينة المستقبل"
4582,"Studio For Sale In Kayan 60 SQM, with bedroom and bathroom, priced at 3376105 in 6th of October","استوديو للبيع فى كيان بمساحة 60 متر ب أوضة و حمام, بسعر 3376105 في 6 أكتوبر"
4581,"Studio For Sale In Kayan 70 SQM, with 4 bedrooms and 5 bathrooms, priced at 4106256 in 6th of October","استوديو للبيع فى كيان بمساحة 70 متر ب 4 أوض و 5 حمامات, بسعر 4106256 في 6 أكتوبر"
4580,"Duplex For Sale In Mamsha Avenue 390 SQM, with 4 bedrooms and 6 bathrooms, priced at 21018000 in Madinaty","دوبلكس للبيع فى ممشى افينو بمساحة 390 متر ب 4 أوض و 6 حمامات, بسعر 21018000 في ماديناتي"
4579,"Duplex For Sale In Mamsha Avenue 392 SQM, with 3 bedrooms and 3 bathrooms, priced at 19769000 in Madinaty","دوبلكس للبيع فى ممشى افينو بمساحة 392 متر ب 3 أوض و 3 حمامات, بسعر 19769000 في ماديناتي"
4578,"Apartment For Sale In Mamsha Avenue 162 SQM, with 3 bedrooms and 3 bathrooms, priced at 9482000 in Madinaty","شقة للبيع فى ممشى افينو بمساحة 162 متر ب 3 أوض و 3 حمامات, بسعر 9482000 في ماديناتي"
4577,"Apartment For Sale In Mamsha Avenue 171 SQM, with bedroom and bathroom, priced at 9935000 in Madinaty","شقة للبيع فى ممشى افينو بمساحة 171 متر ب أوضة و حمام, بسعر 9935000 في ماديناتي"
4576,"Chalet For Sale In Bayside 90 SQM, with bedroom and bathroom, priced at 7900000 in Ain El Sokhna","شاليه للبيع فى باى سايد بمساحة 90 متر ب أوضة و حمام, بسعر 7900000 في العين السخنة"
4575,"Studio For Sale In White Sand 57 SQM, with 3 bedrooms and 3 bathrooms, priced at 2632920 in Borg El Arab","استوديو للبيع فى وايت ساند بمساحة 57 متر ب 3 أوض و 3 حمامات, بسعر 2632920 في برج العرب"
4574,"Apartment For Sale In Aroma Seaside 185 SQM, with 5 bedrooms and 8 bathrooms, priced at 15550000 in Ain El Sokhna","شقة للبيع في أروما سي سايد 185 متر ب 5 أوض و 8 حمامات, بسعر 15550000 في العين السخنة"
4573,"Standalone villa For Sale In The Waterway North Coast 490 SQM, with 4 bedrooms and 4 bathrooms, priced at 79203000 in El Dabaa","فيلا مستقلة للبيع في ذا ووتر واي الساحل الشمالي 490 متر ب 4 أوض و 4 حمامات, بسعر 79203000 في الضبعة"
4572,"Standalone Villa For Sale In The Waterway North Coast 485 SQM, with bedroom and bathroom, priced at 250000000 in El Dabaa","فيلا مستقلة للبيع فى  ذا وتر واي الساحل الشمالي 485 متر ب أوضة و حمام, بسعر 250000000 في الضبعة"
4571,"Office For Sale In Campus + (1890 SQM), with 3 bedrooms and 3 bathrooms, priced at 432878000 in New Cairo","مكتب إداري للبيع في كامبس + (1890 متر) ب 3 أوض و 3 حمامات, بسعر 432878000 في القاهرة الجديدة"
4570,"Office For Sale In Campus + (72 SQM), with 3 bedrooms and 3 bathrooms, priced at 17278000 in New Cairo","مكتب إداري للبيع في كامبس + (72 متر) ب 3 أوض و 3 حمامات, بسعر 17278000 في القاهرة الجديدة"
4569,"Twinhouse For Sale In Bungalows 250 SQM, with bedroom and bathroom, priced at 15911000 in Borg El Arab","توين هاوس للبيع فى بانجلوز بمساحة 250 متر ب أوضة و حمام, بسعر 15911000 في برج العرب"
4568,"Chalet For Sale In Bungalows 130 SQM, with 2 bedrooms and 2 bathrooms, priced at 8380000 in Borg El Arab","شالية للبيع فى بانجلوز بمساحة 130 متر ب أوضتين و حمامين, بسعر 8380000 في برج العرب"
4567,"Chalet For Sale In Bungalows 120 SQM, with 3 bedrooms and 2 bathrooms, priced at 6389000 in Borg El Arab","شالية للبيع فى بانجلوز بمساحة 120 متر ب 3 أوض و حمامين, بسعر 6389000 في برج العرب"
4566,"Loft For Sale In June 102 SQM, with 3 bedrooms and 3 bathrooms, priced at 15991000 in El Dabaa","لوفت للبيع فى جون برأس الحكمة الساحل الشمالى 102 متر ب 3 أوض و 3 حمامات, بسعر 15991000 في الضبعة"
4565,"Loft For Sale In June 175 SQM, with 2 bedrooms and 3 bathrooms, priced at 26310000 in El Dabaa","لوفت للبيع فى جون بمساخة 175 متر ب أوضتين و 3 حمامات, بسعر 26310000 في الضبعة"
4564,"Apartment For Sale In Sky Condos 190 SQM, with 3 bedrooms and 3 bathrooms, priced at 30867000 in New Cairo","شقة للبيع في سكاي كوندوز بمساحة 190 متر ب 3 أوض و 3 حمامات, بسعر 30867000 في القاهرة الجديدة"
4563,"Apartment For Sale In Sky Condos 159 SQM, with 3 bedrooms and 3 bathrooms, priced at 26270400 in New Cairo","شقة للبيع في سكاي كوندوز بمساحة 159 متر ب 3 أوض و 3 حمامات, بسعر 26270400 في القاهرة الجديدة"
4562,"Chalet For Sale In Sia Lagoon 159 SQM, with 3 bedrooms and 3 bathrooms, priced at 10363000 in El Alamein","شاليه للبيع في سيا لاجون 159 متر ب 3 أوض و 3 حمامات, بسعر 10363000 في العلمين"
4561,"158 SQM, with 3 bedrooms and 4 bathrooms, priced at 11100000 in 6th of October","تاون هاوس للبيع في نيوم اكتوبر 158 متر ب 3 أوض و 4 حمامات, بسعر 11100000 في 6 أكتوبر"
4560,"Twin House For Sale In NMQ 212 SQM, with 3 bedrooms and 3 bathrooms, priced at 21826368 in Mostakbal City","توين هاوس للبيع في إن إم كيو 212 متر ب 3 أوض و 3 حمامات, بسعر 21826368 في مدينة المستقبل"
4559,"Retail For Sale In Stella Walk 261 SQM, with 3 bedrooms and 3 bathrooms, priced at 16965000 in Sidi Abd El-Rahman","محل تجارى للبيع فى ستيلا واك 261 متر ب 3 أوض و 3 حمامات, بسعر 16965000 في سيدي عبد إل-رحمان"
4558,"174 SQM, with 4 bedrooms and 4 bathrooms, priced at 14690000 in Madinaty","بنت هاوس للبيع في لا ميرادا المستقبل 174 متر ب 4 أوض و 4 حمامات, بسعر 14690000 في ماديناتي"
4557,"Store/F&B For Sale in Revolve Mall 193  SQM, with 3 bedrooms and 4 bathrooms, priced at 42563128 in New Cairo","محل تجارى للبيع في ريفولف مول 193 متر ب 3 أوض و 4 حمامات, بسعر 42563128 في القاهرة الجديدة"
4556,"Store For Sale in Revolve Mall 221 SQM, with 2 bedrooms and bathroom, priced at 44307354 in New Cairo","محل تجارى للبيع في ريفولف مول 221 متر ب أوضتين و حمام, بسعر 44307354 في القاهرة الجديدة"
4555,"Twinhouse For Sale in The Valleys 224 SQM, with 3 bedrooms and 4 bathrooms, priced at 37183897 in Madinaty","توين هاوس للبيع في ذا فاليز 224 متر ب 3 أوض و 4 حمامات, بسعر 37183897 في ماديناتي"
4554,"Retail For Sale In One Ninety 128 SQM, with 3 bedrooms and 4 bathrooms, priced at 51200000 in New Cairo","محل تجارى للبيع فى وان ناينتى بمساحة 128 متر ب 3 أوض و 4 حمامات, بسعر 51200000 في القاهرة الجديدة"
4553,"Retail For Sale In One Ninety 293 SQM, with 4 bedrooms and 4 bathrooms, priced at 154400000 in New Cairo","محل تجارى للبيع فى وان ناينتى بمساحة 293 متر ب 4 أوض و 4 حمامات, بسعر 154400000 في القاهرة الجديدة"
4552,"Retail/F&B For Sale In One Ninety 293 SQM, with 3 bedrooms and 4 bathrooms, priced at 154400000 in New Cairo","محل تجارى للبيع فى وان ناينتى بمساحة 293  متر ب 3 أوض و 4 حمامات, بسعر 154400000 في القاهرة الجديدة"
4551,"Retail/F&B For Sale In One Ninety 255 SQM, with 3 bedrooms and 3 bathrooms, priced at 115000000 in New Cairo","محل تجارى للبيع فى وان ناينتى بمساحة 255 متر ب 3 أوض و 3 حمامات, بسعر 115000000 في القاهرة الجديدة"
4550,"Twinhouse For Sale In Park Valley Blue 226 SQM, with bedroom and bathroom, priced at 6500000 in 6th of October","توين هاوس للبيع فى بارك فالى بلو بمساحة 226 متر ب أوضة و حمام, بسعر 6500000 في 6 أكتوبر"
4549,"Twinhouse For Sale In Park Valley Diwan 215 SQM, with bedroom and bathroom, priced at 6000000 in Mostakbal City","توين هاوس للبيع فى بارك فالى ديوان بمساحة 215 متر ب أوضة و حمام, بسعر 6000000 في مدينة المستقبل"
4548,"Clinic For Sale In T Hub 90 SQM, with bedroom and bathroom, priced at 13950000 in New Cairo","عيادة طبية للبيع في تي هب 90 متر ب أوضة و حمام, بسعر 13950000 في القاهرة الجديدة"
4547,"Clinic For Sale In T Hub 36 SQM, with bedroom and bathroom, priced at 5220000 in New Cairo","عيادة طبية للبيع في تي هب 36 متر ب أوضة و حمام, بسعر 5220000 في القاهرة الجديدة"
4546,"Clinic For Sale In Dejoya Strip Mall 3, with 3 bedrooms and 2 bathrooms, priced at 3875000 in Madinaty","عيادة طبية للبيع في دي جويا ستريب مول 3 ب 3 أوض و حمامين, بسعر 3875000 في ماديناتي"
4545,"Retail l F&B For Sale In Dejoya Strip Mall 3, with 2 bedrooms and 2 bathrooms, priced at 7660000 in Madinaty","محل تجاري l مطعم للبيع في دي جويا ستريب مول 3 ب أوضتين و حمامين, بسعر 7660000 في ماديناتي"
4544,"Apartment For Sale In De Joya 1 New Capital 135 SQM, with 6 bedrooms and 7 bathrooms, priced at 5700000 in Madinaty","شقة للبيع في دي جويا 1 العاصمة الإدارية 135 متر ب 6 أوض و 7 حمامات, بسعر 5700000 في ماديناتي"
4543,"Retail For Sale In Pluse 85 SQM, with bedroom and bathroom, priced at 14680000 in New Cairo","محل تجارى للبيع فى بلس بمساحة 85 متر ب أوضة و حمام, بسعر 14680000 في القاهرة الجديدة"
4542,"Retail For Sale In Pluse 398 SQM, with bedroom and bathroom, priced at 77209000 in New Cairo","محل تجارى للبيع فى بلس بمساحة 398 متر ب أوضة و حمام, بسعر 77209000 في القاهرة الجديدة"
4541,"Office For Sale In Pluse 103 SQM, with 3 bedrooms and 2 bathrooms, priced at 8110000 in New Cairo","مكتب ادارى للبيع فى بلس بمساحة 103 متر ب 3 أوض و حمامين, بسعر 8110000 في القاهرة الجديدة"
4540,"Office For Sale In Pluse 35 SQM, with 2 bedrooms and bathroom, priced at 3198000 in New Cairo","مكتب ادارى للبيع فى بلس بمساحة 35 متر ب أوضتين و حمام, بسعر 3198000 في القاهرة الجديدة"
4539,"Chalet For Sale In Blue Blue Savoy 117 SQM, with bedroom and bathroom, priced at 10303500 in Ain El Sokhna","شاليه للبيع فى بلو بلو سافوى بمساحة 117 متر ب أوضة و حمام, بسعر 10303500 في العين السخنة"
4538,"Chalet For Sale In Blue Blue Savoy 110 SQM, with 4 bedrooms and 4 bathrooms, priced at 7821400 in Ain El Sokhna","شاليه للبيع فى بلو بلو سافوى بمساحة 110 متر ب 4 أوض و 4 حمامات, بسعر 7821400 في العين السخنة"
4537,"Retail For Sale In Pyramids City 32 SQM, with 3 bedrooms and 6 bathrooms, priced at 10880000 in Madinaty","محل تجارى للبيع فى بيراميدز سيتى بمساحة 32 متر ب 3 أوض و 6 حمامات, بسعر 10880000 في ماديناتي"
4536,"Twinhouse For Sale In Amalfi Sea View 201 SQM, with 3 bedrooms and 4 bathrooms, priced at 44575000 in Ras ElHekma","توين هاوس للبيع في أمالفي سي فيو 201 متر ب 3 أوض و 4 حمامات, بسعر 44575000 في راس حكمة"
4535,"268 SQM, with 3 bedrooms and 3 bathrooms, priced at 35687000 in Madinaty","توين هاوس للبيع في بالم هيلز القاهرة الجديدة 268 متر ب 3 أوض و 3 حمامات, بسعر 35687000 في ماديناتي"
4534,"Townhouse For Sale In Palm Hills New Cairo 190 SQM, with 3 bedrooms and 3 bathrooms, priced at 26899000 in Madinaty","التاون هاوس للبيع في بالم هيلز القاهرة الجديدة 190 متر ب 3 أوض و 3 حمامات, بسعر 26899000 في ماديناتي"
4533,"Penthouse For Sale In Century City 183  SQM, with 4 bedrooms and 5 bathrooms, priced at 9450000 in New Cairo","بنت هاوس للبيع فى سنشري سيتي بمساحة 183 متر ب 4 أوض و 5 حمامات, بسعر 9450000 في القاهرة الجديدة"
4532,"Townhouse For Sale In Hills Of One 200 SQM, with 3 bedrooms and 4 bathrooms, priced at 25020056 in Mostakbal City","تاون هاوس للبيع في هيلز اوف وان 200 متر ب 3 أوض و 4 حمامات, بسعر 25020056 في مدينة المستقبل"
4531,"Standalone Villa For Sale In Hills Of One 576 SQM, with 3 bedrooms and 4 bathrooms, priced at 61176520 in Mostakbal City","فيلا مستقلة للبيع في هيلز اوف وان 576 متر ب 3 أوض و 4 حمامات, بسعر 61176520 في مدينة المستقبل"
4530,"Duplex For Sale In Azad Views  195 SQM, with 2 bedrooms and 3 bathrooms, priced at 21379581 in New Cairo","دوبلكس للبيع فى ازاد فيوز بمساحة 195 متر ب أوضتين و 3 حمامات, بسعر 21379581 في القاهرة الجديدة"
